Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Cameroon,CMR,..,..,47,..,..,..,..,..,..,46.7,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Canada,CAN,1.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,85.8,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Chad,TCD,..,..,..,..,..,..,64.6,..,..,..,62.8,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Chile,CHL,28.1,16,..,1.5,..,1,..,..,2.7,..,0.9,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,China,CHN,92.7,..,12.7,9.8,7.8,6.8,5,3,2,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Colombia,COL,..,33.2,14.3,13,12.9,12.1,12.2,13.7,19.3,16.4,14,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Comoros,COM,..,..,39.5,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,92.1,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Costa Rica,CRI,20.8,14.8,4.3,4.4,4.1,3.1,4,3.5,6,3.7,3.3,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Cote d'Ivoire,CIV,..,..,..,63.2,..,..,39.7,..,..,38.4,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Croatia,HRV,..,..,1.7,1.3,1.3,1.1,0.7,0.6,0.7,0.4,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Cyprus,CYP,..,..,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.1,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Czechia,CZE,..,..,0.1,0,0.1,0.1,0,0,0,0.1,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Denmark,DNK,..,0,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.2,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Djibouti,DJI,..,..,..,..,..,43.8,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Dominican Republic,DOM,..,16.1,10.9,8.8,8,5.4,4.2,3.5,5.2,4.3,4,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Ecuador,ECU,..,50.2,8.7,9.5,9.5,8.9,9.7,9.9,14.4,10.9,9.5,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,"Egypt, Arab Rep.",EGY,33.9,..,..,13.2,..,22,..,17.6,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,El Salvador,SLV,..,25.7,13.7,11.5,12,9.7,9,6.6,..,8.7,8.6,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Estonia,EST,..,..,1.4,0.9,0.7,0.6,0.5,0.9,0.5,0.4,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Eswatini,SWZ,..,76.4,..,..,58,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Ethiopia,ETH,..,..,..,65,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Fiji,FJI,..,..,..,..,..,..,..,12.4,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Finland,FIN,..,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,France,FRA,0.2,0.2,0,0.2,0.1,0,0.1,0.1,0.2,0.2,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Gabon,GAB,..,..,..,..,..,8.1,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,"Gambia, The",GMB,..,..,..,44.6,..,..,..,..,47,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Georgia,GEO,..,49.6,22,20,20.1,20.1,19.6,18.5,21.4,19.1,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Germany,DEU,..,0,0.2,0,0.2,0.5,0.2,0.2,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Ghana,GHA,..,..,..,..,48.8,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Greece,GRC,..,1,2.9,2.8,2,1.6,0.3,1.3,1.6,1.1,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Grenada,GRD,..,..,..,..,..,..,1.3,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Guatemala,GTM,..,23.4,25.9,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Guinea,GIN,..,..,..,..,..,..,46.6,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Guinea-Bissau,GNB,..,..,..,..,..,..,56.8,..,..,60.2,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Honduras,HND,62.3,..,28.8,28.6,28.3,27.5,27.2,26.4,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Hungary,HUN,..,..,1.1,1.3,1.9,1.5,0.7,0.9,0.8,0.8,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Iceland,ISL,..,..,0.1,0,0.1,0,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,India,IND,..,..,..,61,59.9,54.5,47,44,48.3,44.1,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Indonesia,IDN,88.1,81.6,40.5,35.8,33.5,29.7,26.4,24.7,23.5,22.4,20.2,18.1
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,"Iran, Islamic Rep.",IRN,24.8,..,4.5,4,4.2,3.7,4.3,5.6,6,5,3.8,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Ireland,IRL,..,0.2,0.5,0.5,0.4,0.3,0.1,0.1,0.2,0.1,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Israel,ISR,..,..,1.2,0.7,1,1.2,1,1.2,1,1,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Italy,ITA,..,1.7,1.8,2.6,2.3,1.8,2.1,1.3,1.2,1,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Jamaica,JAM,16.6,..,..,..,..,..,0.6,..,..,2.4,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Kazakhstan,KAZ,..,..,0.5,0.7,1.3,0.7,0.5,0.5,0.4,0.3,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Kenya,KEN,..,..,..,59.6,..,..,..,..,68.6,70.1,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Kiribati,KIR,..,..,..,..,..,..,..,19.5,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,"Korea, Rep.",KOR,..,..,0.5,..,0.5,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Kosovo,XKX,..,..,6.2,3.8,4.7,4.2,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Kyrgyz Republic,KGZ,..,75.7,17.6,21.1,17,17.3,13.2,11.7,18.7,12.5,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Lao PDR,LAO,..,..,..,..,..,..,32.5,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Latvia,LVA,..,..,1.9,1.6,1.5,1.5,0.9,0.8,0.8,0.7,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Lesotho,LSO,..,..,..,..,..,54.7,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Liberia,LBR,..,..,60.6,..,60.6,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Lithuania,LTU,..,..,2.7,1.4,2.2,1.5,1.3,0.7,0.6,0.4,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Luxembourg,LUX,0,0,0.2,0.4,0.1,0.4,0.4,0.1,0,0.1,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Malawi,MWI,..,..,..,..,87.3,..,..,89.1,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Malaysia,MYS,..,..,..,0.4,..,..,0.2,..,..,0.1,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Maldives,MDV,..,..,..,..,0.3,..,..,0,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Mali,MLI,..,..,..,..,..,..,48.2,..,..,56.1,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Malta,MLT,..,..,0,0.1,0.2,0.2,0.2,0.4,0.7,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Marshall Islands,MHL,..,..,..,..,..,..,..,6.1,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Mauritania,MRT,..,49.1,26.2,..,..,..,..,25.8,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Mauritius,MUS,..,..,..,..,..,1.8,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Mexico,MEX,..,23.6,13.1,..,8.9,..,7.8,..,8.2,..,4.7,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Moldova,MDA,..,64.7,0.8,0.9,1.1,0.7,0.6,0.4,..,0.3,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Mongolia,MNG,..,..,4.1,..,8.5,..,6.9,..,..,..,2.4,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Montenegro,MNE,..,..,8.4,8,5.9,7,6.3,4.2,4.2,3.7,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Morocco,MAR,24.5,32.5,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Mozambique,MOZ,..,..,83.1,..,..,..,..,88.6,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Myanmar,MMR,..,..,..,30,..,19.6,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Namibia,NAM,..,..,..,33.3,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Netherlands,NLD,1.5,..,0.2,0.1,0.2,0.3,0.2,0.1,0.1,0.1,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Nicaragua,NIC,..,..,14.4,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Niger,NER,..,..,82.4,..,..,..,81.2,..,..,83.1,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Nigeria,NGA,..,..,..,63.3,..,..,63.5,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,North Macedonia,MKD,..,..,10.5,10.1,9.7,9.2,7.1,7.5,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Norway,NOR,..,0.2,0.1,0.2,0.4,0.3,0.3,0.3,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Pakistan,PAK,89.6,..,..,40,..,..,39.8,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Panama,PAN,..,18.3,7.4,5.6,5.8,5.3,4.4,3.7,..,4.3,..,4.4
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Paraguay,PRY,4.7,..,7.6,7.1,7.2,5.2,5.8,5.1,5.2,4.1,5.6,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Peru,PER,..,35.4,13.1,12.8,12.4,12.4,10.7,9.6,17.4,10,9.5,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Philippines,PHL,..,39.2,..,27.1,..,..,18.3,..,..,17.8,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Poland,POL,..,..,1.1,0.9,0.6,0.6,0.4,0.2,0.3,0.2,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Portugal,PRT,..,..,1.5,1.2,0.7,0.7,0.7,0.2,1,0.4,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Romania,ROU,..,..,13.9,12.2,8.9,6.7,5.7,4.7,3.9,3,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Russian Federation,RUS,..,12.9,0.3,0.4,0.4,0.4,0.3,0.3,0.3,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Rwanda,RWA,..,89.5,..,..,78,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Sao Tome and Principe,STP,..,54,..,..,..,45,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Senegal,SEN,..,..,..,..,..,..,37.6,..,..,36.3,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Serbia,SRB,..,..,12.2,11.6,11,9,5.9,4,2.8,2.5,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Seychelles,SYC,..,..,..,..,..,..,1.2,..,..,..,..,..
